City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
540,Palmer,42.1584,-72.3287,35.01,100,90,2.33,US,2021-01-15 02:18:18
541,Matay,28.419,30.7792,46.6,78,0,3.69,EG,2021-01-15 02:16:10
542,Deer Lake,49.1667,-57.4316,30.2,86,90,2.91,CA,2021-01-15 02:18:18
543,Longyearbyen,78.2186,15.6401,24.8,86,75,5.75,SJ,2021-01-15 02:18:18
544,Olinda,-8.0089,-34.8553,78.8,69,40,6.91,BR,2021-01-15 02:18:18
545,Ambanja,-13.6833,48.45,75.72,88,100,3.24,MG,2021-01-15 02:18:18
546,Lakes Entrance,-37.8811,147.981,69.01,52,89,4.0,AU,2021-01-15 02:18:18
547,Tahoua,14.8888,5.2692,69.8,18,0,4.61,NE,2021-01-15 02:18:18
548,Rudbar,30.15,62.6,42.76,46,0,2.73,AF,2021-01-15 02:18:18
549,Yanam,16.7333,82.2167,73.4,83,31,5.75,IN,2021-01-15 02:18:19
550,Rupert,42.6191,-113.6772,33.8,60,1,6.91,US,2021-01-15 02:18:19
551,Suntar,62.1444,117.6319,-8.27,90,100,4.5,RU,2021-01-15 02:18:19
552,Bien Hoa,10.95,106.8167,77.0,73,0,2.3,VN,2021-01-15 02:18:10
553,Pacific Grove,36.6177,-121.9166,61.0,72,1,9.06,US,2021-01-15 02:14:25
554,Beloha,-25.1667,45.05,74.97,91,93,7.87,MG,2021-01-15 02:17:53
555,Nueva Gerona,21.8833,-82.8,74.82,85,39,3.62,CU,2021-01-15 02:18:19
556,Brattvag,62.6002,6.4434,30.2,69,90,11.5,NO,2021-01-15 02:18:19
557,South Sioux City,42.4739,-96.4136,32.0,86,90,24.16,US,2021-01-15 02:18:19
558,Mahon,39.8885,4.2658,44.6,87,0,6.91,ES,2021-01-15 02:18:19
559,Tayshet,55.9342,98.0044,0.97,91,100,18.41,RU,2021-01-15 02:18:20
560,Tuy Hoa,13.0833,109.3,70.07,77,90,6.8,VN,2021-01-15 02:18:20
561,Petrove,48.3247,33.2562,14.0,100,90,4.47,UA,2021-01-15 02:18:20
562,Chiredzi,-21.05,31.6667,71.1,91,100,4.03,ZW,2021-01-15 02:18:20
563,Emerald,-23.5333,148.1667,89.6,45,0,5.75,AU,2021-01-15 02:17:54
564,Naliya,23.2667,68.8333,59.02,68,37,6.35,IN,2021-01-15 02:18:20
565,Chambas,22.1928,-78.9136,75.2,88,40,3.44,CU,2021-01-15 02:18:20
566,Lahaina,20.8783,-156.6825,84.2,61,20,11.5,US,2021-01-15 02:15:34
567,Ranong,9.9658,98.6348,78.8,73,40,4.61,TH,2021-01-15 02:18:20
568,Ilebo,-4.3167,20.5833,68.47,94,100,0.69,CD,2021-01-15 02:18:21
569,Dongsheng,39.8161,109.9776,11.84,87,100,8.43,CN,2021-01-15 02:18:21
570,Biltine,14.5333,20.9167,66.43,27,0,15.03,TD,2021-01-15 02:18:21
571,Kengyel,47.0833,20.3333,26.6,86,0,4.61,HU,2021-01-15 02:18:21
572,Neuquen,-38.9516,-68.0591,60.8,59,40,5.3,AR,2021-01-15 02:18:21
573,Alekseyevskaya,50.2896,42.1845,11.79,95,68,6.87,RU,2021-01-15 02:18:21
574,Yeniseysk,58.4497,92.1703,-5.12,90,100,9.98,RU,2021-01-15 02:18:21
575,Phatthalung,7.5,100.0833,84.0,78,20,9.22,TH,2021-01-15 02:18:21
576,Denpasar,-8.65,115.2167,82.4,89,75,10.36,ID,2021-01-15 02:18:21
577,Bambanglipuro,-7.95,110.2833,82.89,64,100,5.06,ID,2021-01-15 02:18:21
578,Manica,49.0,-1.1667,41.0,93,75,8.05,FR,2021-01-15 02:18:22
579,Bakchar,57.0186,82.0711,-15.36,88,63,6.87,RU,2021-01-15 02:18:22
580,La Libertad,-2.2333,-80.9,76.05,79,100,10.02,EC,2021-01-15 02:18:22
581,Tokur,53.1333,132.9,-19.8,87,69,2.37,RU,2021-01-15 02:18:22
582,Pokhara,28.2333,83.9833,52.65,52,37,3.0,NP,2021-01-15 02:15:01
583,Manadhoo,5.7667,73.3833,81.23,77,72,6.93,MV,2021-01-15 02:18:22
584,Kawalu,-7.3817,108.2082,79.52,72,100,1.72,ID,2021-01-15 02:18:22
585,Mumford,5.2618,-0.759,78.67,87,1,9.69,GH,2021-01-15 02:18:22
586,Benoy,8.9833,16.3199,66.36,24,53,4.0,TD,2021-01-15 02:18:22
587,Swan Hill,-35.3378,143.5544,65.26,40,76,15.12,AU,2021-01-15 02:18:22
588,Houma,29.5958,-90.7195,60.01,74,0,8.99,US,2021-01-15 02:15:56
589,Atambua,-9.1061,124.8925,84.33,71,100,2.98,ID,2021-01-15 02:18:23
590,Oistins,13.0667,-59.5333,78.8,78,20,18.41,BB,2021-01-15 02:18:23
591,Beipiao,41.7919,120.7792,7.16,85,100,22.46,CN,2021-01-15 02:18:23
592,Makkaveyevo,51.7533,113.9454,-7.6,64,0,13.42,RU,2021-01-15 02:18:23
593,Pisco,-13.7,-76.2167,69.8,78,0,12.66,PE,2021-01-15 02:18:23
594,Namatanai,-3.6667,152.4333,86.2,63,100,4.21,PG,2021-01-15 02:18:23
595,Toktogul,41.8708,72.9402,35.37,70,0,1.7,KG,2021-01-15 02:18:23
596,Santa Luzia,-19.7697,-43.8514,75.2,73,0,9.22,BR,2021-01-15 02:18:23
597,Mujiayingzi,42.1167,118.7833,2.21,87,44,8.25,CN,2021-01-15 02:18:24
598,Odesskoye,54.2111,72.9651,-17.66,87,7,9.1,RU,2021-01-15 02:18:24
599,Skibbereen,51.55,-9.2667,41.0,87,40,4.61,IE,2021-01-15 02:18:24
600,Praia Da Vitoria,38.7333,-27.0667,62.6,82,75,27.98,PT,2021-01-15 02:17:49
601,Sistranda,63.7256,8.834,19.4,93,40,13.8,NO,2021-01-15 02:18:24
602,Mbarara,-0.608,30.65,65.26,69,98,1.68,UG,2021-01-15 02:18:07
603,Dedougou,12.4667,-3.4667,68.81,21,0,6.06,BF,2021-01-15 02:18:24
604,Erzin,36.9559,36.2,46.99,83,0,11.99,TR,2021-01-15 02:17:09
605,Boueni,-12.9025,45.0761,77.0,88,0,3.44,YT,2021-01-15 02:18:24
606,Neiafu,-18.65,-173.9833,86.0,74,40,10.36,TO,2021-01-15 02:18:24
607,Kiama,-34.6833,150.8667,81.0,74,24,5.99,AU,2021-01-15 02:15:41
608,Kassiopi,39.7886,19.9186,51.01,94,7,3.0,GR,2021-01-15 02:18:25
609,Maarianhamina,60.0973,19.9348,10.4,92,20,5.75,AX,2021-01-15 02:15:12
610,Matamoros,25.5333,-103.25,59.0,21,1,4.03,MX,2021-01-15 02:18:25
